timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,prediction
1746285486.739404,1,57.190.7.213010.0.0.101,57.190.7.213,0,10.0.0.1,0,1,0,8,0,800000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285486.739404,1,57.67.78.240010.0.0.101,57.67.78.240,0,10.0.0.1,0,1,0,8,1,38000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285486.739404,1,58.251.76.237010.0.0.101,58.251.76.237,0,10.0.0.1,0,1,0,8,0,469000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285486.739404,1,62.21.95.200010.0.0.101,62.21.95.200,0,10.0.0.1,0,1,0,8,0,877000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285486.739404,1,62.3.12.235010.0.0.101,62.3.12.235,0,10.0.0.1,0,1,0,8,1,38000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285486.739404,1,63.165.147.46010.0.0.101,63.165.147.46,0,10.0.0.1,0,1,0,8,0,327000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285486.739404,1,7.167.58.246010.0.0.101,7.167.58.246,0,10.0.0.1,0,1,0,8,0,291000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285486.739404,1,70.200.44.81010.0.0.101,70.200.44.81,0,10.0.0.1,0,1,0,8,0,877000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285486.739404,1,75.246.152.173010.0.0.101,75.246.152.173,0,10.0.0.1,0,1,0,8,1,404000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285486.739404,1,76.47.232.207010.0.0.101,76.47.232.207,0,10.0.0.1,0,1,0,8,1,201000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285486.739404,1,78.167.6.85010.0.0.101,78.167.6.85,0,10.0.0.1,0,1,0,8,0,800000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285486.739404,1,78.173.12.184010.0.0.101,78.173.12.184,0,10.0.0.1,0,1,0,8,0,469000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285486.739404,1,78.37.40.113010.0.0.101,78.37.40.113,0,10.0.0.1,0,1,0,8,1,537000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285486.739404,1,79.62.37.199010.0.0.101,79.62.37.199,0,10.0.0.1,0,1,0,8,0,740000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285486.739404,1,80.208.236.111010.0.0.101,80.208.236.111,0,10.0.0.1,0,1,0,8,1,168000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285486.739404,1,81.242.124.171010.0.0.101,81.242.124.171,0,10.0.0.1,0,1,0,8,0,341000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285486.739404,1,81.75.211.12010.0.0.101,81.75.211.12,0,10.0.0.1,0,1,0,8,0,877000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285486.739404,1,84.140.167.241010.0.0.101,84.140.167.241,0,10.0.0.1,0,1,0,8,1,201000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285486.739404,1,84.179.203.79010.0.0.101,84.179.203.79,0,10.0.0.1,0,1,0,8,0,327000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285486.739404,1,84.197.129.10010.0.0.101,84.197.129.10,0,10.0.0.1,0,1,0,8,0,224000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285486.739404,1,86.93.237.117010.0.0.101,86.93.237.117,0,10.0.0.1,0,1,0,8,1,201000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285486.739404,1,93.124.128.150010.0.0.101,93.124.128.150,0,10.0.0.1,0,1,0,8,1,84000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285486.739404,1,93.76.5.220010.0.0.101,93.76.5.220,0,10.0.0.1,0,1,0,8,1,84000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285486.739404,1,93.82.184.164010.0.0.101,93.82.184.164,0,10.0.0.1,0,1,0,8,1,404000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285486.739404,1,94.103.128.136010.0.0.101,94.103.128.136,0,10.0.0.1,0,1,0,8,1,404000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285486.739404,1,94.235.154.189010.0.0.101,94.235.154.189,0,10.0.0.1,0,1,0,8,1,84000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285486.739404,1,94.67.184.106010.0.0.101,94.67.184.106,0,10.0.0.1,0,1,0,8,1,439000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285486.739404,1,95.17.128.97010.0.0.101,95.17.128.97,0,10.0.0.1,0,1,0,8,1,404000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285486.739404,1,95.56.81.85010.0.0.101,95.56.81.85,0,10.0.0.1,0,1,0,8,0,516000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,10.154.151.177010.0.0.101,10.154.151.177,0,10.0.0.1,0,1,0,8,2,837000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,10.69.43.153010.0.0.101,10.69.43.153,0,10.0.0.1,0,1,0,8,3,269000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,100.204.97.86010.0.0.101,100.204.97.86,0,10.0.0.1,0,1,0,8,2,98000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,100.37.51.136010.0.0.101,100.37.51.136,0,10.0.0.1,0,1,0,8,2,449000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,100.37.82.132010.0.0.101,100.37.82.132,0,10.0.0.1,0,1,0,8,0,886000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,100.93.2.166010.0.0.101,100.93.2.166,0,10.0.0.1,0,1,0,8,1,167000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,100.93.225.175010.0.0.101,100.93.225.175,0,10.0.0.1,0,1,0,8,2,692000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,103.106.235.89010.0.0.101,103.106.235.89,0,10.0.0.1,0,1,0,8,2,13000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,103.18.55.211010.0.0.101,103.18.55.211,0,10.0.0.1,0,1,0,8,0,585000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,103.86.106.173010.0.0.101,103.86.106.173,0,10.0.0.1,0,1,0,8,1,312000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,105.114.129.27010.0.0.101,105.114.129.27,0,10.0.0.1,0,1,0,8,0,560000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,105.182.173.84010.0.0.101,105.182.173.84,0,10.0.0.1,0,1,0,8,0,499000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,105.205.112.28010.0.0.101,105.205.112.28,0,10.0.0.1,0,1,0,8,3,97000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,105.95.100.165010.0.0.101,105.95.100.165,0,10.0.0.1,0,1,0,8,2,491000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,106.136.149.213010.0.0.101,106.136.149.213,0,10.0.0.1,0,1,0,8,1,15000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,106.246.166.171010.0.0.101,106.246.166.171,0,10.0.0.1,0,1,0,8,3,270000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,106.78.174.18010.0.0.101,106.78.174.18,0,10.0.0.1,0,1,0,8,3,174000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,106.95.44.111010.0.0.101,106.95.44.111,0,10.0.0.1,0,1,0,8,1,119000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,110.103.164.204010.0.0.101,110.103.164.204,0,10.0.0.1,0,1,0,8,2,409000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,110.127.175.237010.0.0.101,110.127.175.237,0,10.0.0.1,0,1,0,8,0,319000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,110.150.34.151010.0.0.101,110.150.34.151,0,10.0.0.1,0,1,0,8,2,782000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,110.209.136.168010.0.0.101,110.209.136.168,0,10.0.0.1,0,1,0,8,0,925000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,110.21.17.166010.0.0.101,110.21.17.166,0,10.0.0.1,0,1,0,8,3,270000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,110.220.46.146010.0.0.101,110.220.46.146,0,10.0.0.1,0,1,0,8,1,909000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,110.27.116.199010.0.0.101,110.27.116.199,0,10.0.0.1,0,1,0,8,1,167000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,110.28.150.7010.0.0.101,110.28.150.7,0,10.0.0.1,0,1,0,8,2,837000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,110.35.149.77010.0.0.101,110.35.149.77,0,10.0.0.1,0,1,0,8,2,884000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,110.57.165.244010.0.0.101,110.57.165.244,0,10.0.0.1,0,1,0,8,1,119000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,110.78.234.27010.0.0.101,110.78.234.27,0,10.0.0.1,0,1,0,8,2,398000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,110.89.168.47010.0.0.101,110.89.168.47,0,10.0.0.1,0,1,0,8,2,353000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,111.40.37.75010.0.0.101,111.40.37.75,0,10.0.0.1,0,1,0,8,2,318000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,113.106.40.140010.0.0.101,113.106.40.140,0,10.0.0.1,0,1,0,8,2,409000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,113.176.46.110010.0.0.101,113.176.46.110,0,10.0.0.1,0,1,0,8,2,612000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,113.178.235.2010.0.0.101,113.178.235.2,0,10.0.0.1,0,1,0,8,2,984000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,113.221.235.6010.0.0.101,113.221.235.6,0,10.0.0.1,0,1,0,8,2,584000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,114.146.110.147010.0.0.101,114.146.110.147,0,10.0.0.1,0,1,0,8,0,392000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,114.179.204.4010.0.0.101,114.179.204.4,0,10.0.0.1,0,1,0,8,2,206000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,116.255.81.27010.0.0.101,116.255.81.27,0,10.0.0.1,0,1,0,8,1,119000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,117.136.215.177010.0.0.101,117.136.215.177,0,10.0.0.1,0,1,0,8,1,896000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,117.147.46.75010.0.0.101,117.147.46.75,0,10.0.0.1,0,1,0,8,1,224000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,12.152.179.111010.0.0.101,12.152.179.111,0,10.0.0.1,0,1,0,8,1,224000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,12.171.185.213010.0.0.101,12.171.185.213,0,10.0.0.1,0,1,0,8,0,392000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,126.197.171.223010.0.0.101,126.197.171.223,0,10.0.0.1,0,1,0,8,2,837000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,128.113.82.117010.0.0.101,128.113.82.117,0,10.0.0.1,0,1,0,8,0,925000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,128.149.87.43010.0.0.101,128.149.87.43,0,10.0.0.1,0,1,0,8,1,312000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,129.35.103.255010.0.0.101,129.35.103.255,0,10.0.0.1,0,1,0,8,1,167000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,13.135.27.170010.0.0.101,13.135.27.170,0,10.0.0.1,0,1,0,8,1,55000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,13.81.140.40010.0.0.101,13.81.140.40,0,10.0.0.1,0,1,0,8,1,368000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,132.126.244.69010.0.0.101,132.126.244.69,0,10.0.0.1,0,1,0,8,2,449000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,132.213.21.18010.0.0.101,132.213.21.18,0,10.0.0.1,0,1,0,8,2,66000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,132.82.200.182010.0.0.101,132.82.200.182,0,10.0.0.1,0,1,0,8,1,879000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,132.95.84.241010.0.0.101,132.95.84.241,0,10.0.0.1,0,1,0,8,1,879000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,135.155.8.177010.0.0.101,135.155.8.177,0,10.0.0.1,0,1,0,8,1,368000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,135.179.204.37010.0.0.101,135.179.204.37,0,10.0.0.1,0,1,0,8,2,399000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,136.111.198.82010.0.0.101,136.111.198.82,0,10.0.0.1,0,1,0,8,1,879000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,136.129.212.173010.0.0.101,136.129.212.173,0,10.0.0.1,0,1,0,8,2,754000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,136.176.237.47010.0.0.101,136.176.237.47,0,10.0.0.1,0,1,0,8,2,188000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,136.193.129.201010.0.0.101,136.193.129.201,0,10.0.0.1,0,1,0,8,1,245000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,136.201.97.177010.0.0.101,136.201.97.177,0,10.0.0.1,0,1,0,8,0,818000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,136.208.32.97010.0.0.101,136.208.32.97,0,10.0.0.1,0,1,0,8,1,312000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,136.211.209.183010.0.0.101,136.211.209.183,0,10.0.0.1,0,1,0,8,2,135000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,136.212.37.151010.0.0.101,136.212.37.151,0,10.0.0.1,0,1,0,8,0,319000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,136.237.144.95010.0.0.101,136.237.144.95,0,10.0.0.1,0,1,0,8,2,449000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,136.69.75.174010.0.0.101,136.69.75.174,0,10.0.0.1,0,1,0,8,2,98000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,136.85.177.230010.0.0.101,136.85.177.230,0,10.0.0.1,0,1,0,8,1,892000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,140.129.95.79010.0.0.101,140.129.95.79,0,10.0.0.1,0,1,0,8,1,119000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,140.77.81.205010.0.0.101,140.77.81.205,0,10.0.0.1,0,1,0,8,1,75000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,144.18.193.97010.0.0.101,144.18.193.97,0,10.0.0.1,0,1,0,8,2,692000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,146.128.8.113010.0.0.101,146.128.8.113,0,10.0.0.1,0,1,0,8,0,257000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,147.179.185.177010.0.0.101,147.179.185.177,0,10.0.0.1,0,1,0,8,3,97000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,149.132.208.100010.0.0.101,149.132.208.100,0,10.0.0.1,0,1,0,8,1,368000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,149.185.150.6010.0.0.101,149.185.150.6,0,10.0.0.1,0,1,0,8,2,206000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,149.185.175.26010.0.0.101,149.185.175.26,0,10.0.0.1,0,1,0,8,1,224000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,149.208.57.113010.0.0.101,149.208.57.113,0,10.0.0.1,0,1,0,8,2,612000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,149.237.92.173010.0.0.101,149.237.92.173,0,10.0.0.1,0,1,0,8,1,312000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,149.32.100.117010.0.0.101,149.32.100.117,0,10.0.0.1,0,1,0,8,2,98000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,149.57.94.136010.0.0.101,149.57.94.136,0,10.0.0.1,0,1,0,8,1,312000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,149.77.62.223010.0.0.101,149.77.62.223,0,10.0.0.1,0,1,0,8,3,97000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,149.93.242.176010.0.0.101,149.93.242.176,0,10.0.0.1,0,1,0,8,0,458000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,150.136.173.252010.0.0.101,150.136.173.252,0,10.0.0.1,0,1,0,8,2,318000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,150.189.110.94010.0.0.101,150.189.110.94,0,10.0.0.1,0,1,0,8,1,224000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,150.255.44.37010.0.0.101,150.255.44.37,0,10.0.0.1,0,1,0,8,2,13000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,150.4.47.5010.0.0.101,150.4.47.5,0,10.0.0.1,0,1,0,8,2,931000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,152.110.221.40010.0.0.101,152.110.221.40,0,10.0.0.1,0,1,0,8,1,167000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,152.166.177.238010.0.0.101,152.166.177.238,0,10.0.0.1,0,1,0,8,2,318000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,152.173.255.172010.0.0.101,152.173.255.172,0,10.0.0.1,0,1,0,8,1,312000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,152.203.37.32010.0.0.101,152.203.37.32,0,10.0.0.1,0,1,0,8,1,368000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,152.23.136.18010.0.0.101,152.23.136.18,0,10.0.0.1,0,1,0,8,1,167000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,152.37.56.152010.0.0.101,152.37.56.152,0,10.0.0.1,0,1,0,8,2,206000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,152.85.209.146010.0.0.101,152.85.209.146,0,10.0.0.1,0,1,0,8,0,818000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,153.173.28.100010.0.0.101,153.173.28.100,0,10.0.0.1,0,1,0,8,3,174000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,153.37.111.152010.0.0.101,153.37.111.152,0,10.0.0.1,0,1,0,8,2,135000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,154.198.152.3010.0.0.101,154.198.152.3,0,10.0.0.1,0,1,0,8,2,491000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,154.234.177.113010.0.0.101,154.234.177.113,0,10.0.0.1,0,1,0,8,1,892000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,155.200.185.90010.0.0.101,155.200.185.90,0,10.0.0.1,0,1,0,8,1,312000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,155.213.225.140010.0.0.101,155.213.225.140,0,10.0.0.1,0,1,0,8,2,837000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,155.217.62.100010.0.0.101,155.217.62.100,0,10.0.0.1,0,1,0,8,2,265000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,158.114.215.47010.0.0.101,158.114.215.47,0,10.0.0.1,0,1,0,8,2,487000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,158.34.197.182010.0.0.101,158.34.197.182,0,10.0.0.1,0,1,0,8,3,54000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,160.56.94.149010.0.0.101,160.56.94.149,0,10.0.0.1,0,1,0,8,1,879000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,164.117.205.27010.0.0.101,164.117.205.27,0,10.0.0.1,0,1,0,8,0,392000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,165.149.40.111010.0.0.101,165.149.40.111,0,10.0.0.1,0,1,0,8,0,458000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,165.217.240.189010.0.0.101,165.217.240.189,0,10.0.0.1,0,1,0,8,0,779000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,165.225.199.170010.0.0.101,165.225.199.170,0,10.0.0.1,0,1,0,8,2,98000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,165.80.89.220010.0.0.101,165.80.89.220,0,10.0.0.1,0,1,0,8,1,119000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,166.111.21.252010.0.0.101,166.111.21.252,0,10.0.0.1,0,1,0,8,0,886000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,166.128.52.37010.0.0.101,166.128.52.37,0,10.0.0.1,0,1,0,8,2,449000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,166.220.197.173010.0.0.101,166.220.197.173,0,10.0.0.1,0,1,0,8,3,270000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,167.147.94.13010.0.0.101,167.147.94.13,0,10.0.0.1,0,1,0,8,2,911000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,167.149.173.174010.0.0.101,167.149.173.174,0,10.0.0.1,0,1,0,8,2,265000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,167.2.208.228010.0.0.101,167.2.208.228,0,10.0.0.1,0,1,0,8,2,98000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,167.35.105.151010.0.0.101,167.35.105.151,0,10.0.0.1,0,1,0,8,0,392000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,167.57.97.175010.0.0.101,167.57.97.175,0,10.0.0.1,0,1,0,8,2,265000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,167.95.215.57010.0.0.101,167.95.215.57,0,10.0.0.1,0,1,0,8,2,487000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,168.150.110.149010.0.0.101,168.150.110.149,0,10.0.0.1,0,1,0,8,2,584000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,168.26.201.93010.0.0.101,168.26.201.93,0,10.0.0.1,0,1,0,8,2,206000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,170.110.43.132010.0.0.101,170.110.43.132,0,10.0.0.1,0,1,0,8,0,981000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,170.110.91.106010.0.0.101,170.110.91.106,0,10.0.0.1,0,1,0,8,1,167000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,170.79.245.92010.0.0.101,170.79.245.92,0,10.0.0.1,0,1,0,8,0,319000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,171.47.173.8010.0.0.101,171.47.173.8,0,10.0.0.1,0,1,0,8,2,612000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,172.111.103.215010.0.0.101,172.111.103.215,0,10.0.0.1,0,1,0,8,3,174000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,172.194.167.77010.0.0.101,172.194.167.77,0,10.0.0.1,0,1,0,8,0,682000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,172.42.26.37010.0.0.101,172.42.26.37,0,10.0.0.1,0,1,0,8,2,782000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,172.53.114.209010.0.0.101,172.53.114.209,0,10.0.0.1,0,1,0,8,2,837000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,173.132.77.254010.0.0.101,173.132.77.254,0,10.0.0.1,0,1,0,8,0,458000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,173.149.95.112010.0.0.101,173.149.95.112,0,10.0.0.1,0,1,0,8,3,180000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,173.164.241.237010.0.0.101,173.164.241.237,0,10.0.0.1,0,1,0,8,0,925000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,173.207.247.173010.0.0.101,173.207.247.173,0,10.0.0.1,0,1,0,8,2,725000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,173.255.35.111010.0.0.101,173.255.35.111,0,10.0.0.1,0,1,0,8,0,886000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,174.241.114.150010.0.0.101,174.241.114.150,0,10.0.0.1,0,1,0,8,2,318000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1746285496.531908,1,174.37.152.114010.0.0.101,174.37.152.114,0,10.0.0.1,0,1,0,8,1,62000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,174.62.124.90010.0.0.101,174.62.124.90,0,10.0.0.1,0,1,0,8,0,269000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1746285496.531908,1,174.94.174.252010.0.0.101,174.94.174.252,0,10.0.0.1,0,1,0,8,1,119000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
